id,price,flooring,available_units,towers,construction,ownership,emi,bed,bath,parking,area,costpersqft,flat_on_floor,total_floor,lift,balcony,lattitude,longitude,project_in_acres,builder,project_name,furnish,city,location,property_type,status,extra_rooms,facing,seller,price_category,overlooking,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_mean_km,hospital_min_km,hospital_within_2km,tourist_mean_km,tourist_min_km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km
cardid42532655,1.15,"vitrified, ceramic tiles",,,less than 5 years,freehold,0.52,2.0,2.0,,735.0,15646.0,,,,3.0,18.97757339477539,73.02527618408203,,,,unfurnished,navi mumbai,ulwe,resale,ready to move,,east,person,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71651387,1.26,"granite, marbonite, vitrified",2300.0,11.0,new construction,freehold,0.57,2.0,2.0,1.0,471.0,26752.0,22.0,40.0,3.0,,19.1341354387679,72.9249978851096,15.0,runwal group,runwal forests,semi-furnished,mumbai,kanjurmarg west,resale,ready to move,store,east,realestateagent,1.00 - 1.99,pool,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid61327783,0.82,,,,,,0.37,1.0,1.0,,545.0,15046.0,1.0,4.0,,,,,,,,semi-furnished,mumbai,,resale,ready to move,,,person,0.00 - 0.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid69865933,1.12,vitrified,100.0,1.0,under construction,freehold,0.51,2.0,2.0,1.0,600.0,18783.0,16.0,40.0,3.0,,19.2101312179652,72.8305011930765,2.5252,veena developers,veena smart homes,semi-furnished,mumbai,kandivali west,new property,under construction,store,west,realestateagent,1.00 - 1.99,"garden/park, main road, pool",,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,5.86006,0.0001,4,,,0,0.0001,2.0600733333333334,0.0001,0.0001,11
cardid69408753,0.97,vitrified,352.0,1.0,under construction,freehold,0.44,2.0,2.0,1.0,585.0,16581.0,5.0,45.0,4.0,,19.2259129176163,72.9772479703875,100.0,rustomjee,rustomjee uptown urbania,semi-furnished,thane,majiwada,new property,under construction,none of these,east,realestateagent,0.00 - 0.99,garden/park,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,1.9,1.9,2,,,0,1.9,2.682,0.1,1.3199999999999998,13
cardid69879327,1.3,vitrified,,,less than 5 years,co-operative society,0.59,1.0,2.0,,500.0,26000.0,6.0,7.0,1.0,,19.07907,72.907976,,,,furnished,mumbai,ghatkopar east,resale,ready to move,none of these,east,realestateagent,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73162283,7.3,vitrified,258.0,2.0,new construction,freehold,3.29,4.0,4.0,2.0,2001.0,36482.0,31.0,31.0,3.0,4.0,19.012216203088,72.8604594318626,1.0,lodha group,lodha evoq,unfurnished,mumbai,wadala east,resale,ready to move,none of these,east,realestateagent,7.00 - 7.99,"garden/park, main road, pool",4.3,4.3,0,3.8499999999999996,2.6,0,4.2,4.2,0,3.525,2.9,0,,,0,,,0,3.525,3.9687499999999996,2.6,3.5000000000000004,0
cardid73033637,32.0,marble,720.0,3.0,5 to 10 years,,14.43,6.0,7.0,5.0,4300.0,74419.0,62.0,68.0,5.0,3.0,19.0158585103406,72.8295254470428,6.0,rustomjee,rustomjee crown,semi-furnished,mumbai,prabhadevi,resale,ready to move,"puja, study, store, servant",south - east,realestateagent,20.00 and above,"garden/park, main road, pool",11.833333333333334,0.5,1,16.2,16.2,0,6.3,0.2,3,10.133366666666666,0.0001,1,,,0,,,0,6.3,11.116674999999999,0.0001,4.225025,5
cardid69660569,4.25,vitrified,,,less than 5 years,freehold,1.92,3.0,3.0,1.0,1040.0,40865.0,7.0,7.0,1.0,,19.10046297,72.84924449,,,,semi-furnished,mumbai,vile parle east,resale,ready to move,none of these,east,realestateagent,4.00 - 4.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71534327,1.5,"ceramic tiles, granite, marble, marbonite, mosaic, normal tiles/kotah stone, vitrified, wooden",288.0,5.0,under construction,freehold,0.68,2.0,2.0,1.0,690.0,21739.0,5.0,45.0,4.0,2.0,19.1749536837097,72.943103519999,6.0,runwal group,runwal sanctuary,unfurnished,mumbai,mulund west,new property,under construction,study,north - east,realestateagent,1.00 - 1.99,"garden/park, main road, pool",4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid67622199,3.01,vitrified,,,5 to 10 years,co-operative society,1.36,3.0,3.0,1.0,950.0,31684.0,4.0,6.0,2.0,3.0,19.0777155057838,73.0027923491613,,,,unfurnished,navi mumbai,vashi,resale,ready to move,none of these,south,realestateagent,3.00 - 3.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72342269,3.0,,80.0,2.0,new construction,,1.35,3.0,2.0,,988.0,30364.0,15.0,37.0,,,19.1889733,72.8220064,1.0,shreeji group,shreeji atlantis,unfurnished,mumbai,malad west,resale,ready to move,,east,realestateagent,3.00 - 3.99,main road,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,1.1,0.7,2,0.7,0.7,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7
cardid70745085,3.9,vitrified,,,15 to 20 years,co-operative society,1.76,3.0,3.0,2.0,1045.0,37321.0,1.0,7.0,1.0,,19.23840277,72.84906767,,,,furnished,mumbai,devidas road,resale,ready to move,none of these,east,realestateagent,3.00 - 3.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71546833,4.7,marble,361.0,8.0,new construction,freehold,2.12,3.0,3.0,2.0,1093.0,43001.0,19.0,61.0,5.0,2.0,19.2272619069866,72.8634397272398,27.0,oberoi realty ltd.,oberoi sky city,unfurnished,mumbai,borivali east,new property,ready to move,"puja, store",east,realestateagent,4.00 - 4.99,main road,4.866666666666666,1.4,1,3.0667000000000004,0.0001,2,4.0,2.0,1,7.0,5.7,0,1.633333333333333,0.7,2,,,0,1.633333333333333,4.113339999999999,0.0001,1.96002,6
cardid72658627,2.45,marble,,,,freehold,1.1,3.0,3.0,,912.0,26864.0,8.0,62.0,3.0,,19.172008514404297,72.93775177001953,,,,unfurnished,mumbai,mulund west,resale,ready to move,,east,realestateagent,2.00 - 2.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72727013,0.65,vitrified,,,10 to 15 years,freehold,0.29,1.0,2.0,1.0,400.0,16250.0,6.0,7.0,2.0,1.0,19.46943473815918,72.79740905761719,,,,semi-furnished,thane,mira road,resale,ready to move,,north - east,person,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid65567191,1.15,,,,new construction,freehold,0.52,1.0,2.0,,402.0,28607.0,,,2.0,,19.205936431884766,72.83216094970703,,,,unfurnished,mumbai,ic colony,new property,ready to move,,east,realestateagent,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid69837451,8.75,marble,450.0,2.0,under construction,freehold,3.95,4.0,4.0,3.0,1603.0,54585.0,56.0,57.0,7.0,2.0,18.9763051806034,72.8384452613639,2.0,lodha group,lodha bellevue,semi-furnished,mumbai,byculla,new property,under construction,"study, store",north - west,realestateagent,8.00 - 8.99,garden/park,1.1800000000000002,0.5,4,0.6,0.6,1,2.7,2.5,0,4.2,1.4,1,,,0,,,0,0.6,2.17,0.5,1.25,6
cardid72213309,1.55,,1021.0,5.0,less than 5 years,freehold,0.7,1.0,2.0,,380.0,40789.0,14.0,23.0,,,19.1196773,72.9050809,1.0,hiranandani group,hiranandani regent hill,semi-furnished,mumbai,powai,resale,ready to move,store,east,realestateagent,1.00 - 1.99,garden/park,54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,,,0,1.1,0.8,2,0.6,11.938000000000002,0.3,1.02,10
cardid68546059,2.25,"mosaic, vitrified, ceramic tiles, marble, normal tiles/kotah stone, granite",,,new construction,freehold,1.01,2.0,2.0,1.0,724.0,31077.0,,,4.0,1.0,19.049840927124023,72.88880920410156,,,,unfurnished,mumbai,chembur,resale,ready to move,,north - east,realestateagent,2.00 - 2.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71657633,4.73,"vitrified, marble",167.0,7.0,new construction,freehold,2.13,4.0,4.0,,1330.0,35564.0,22.0,24.0,,,19.1196773,72.9050809,8.0,kanakia spaces realty pvt. ltd.,kanakia silicon valley,unfurnished,mumbai,powai,resale,ready to move,puja,north,realestateagent,4.00 - 4.99,"garden/park, main road, pool",54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,,,0,1.1,0.8,2,0.6,11.938000000000002,0.3,1.02,10
cardid66610053,0.7,vitrified,,,new construction,co-operative society,0.32,1.0,2.0,,450.0,15556.0,6.0,20.0,,2.0,19.26901626586914,72.96259307861328,,,,unfurnished,thane,kasarvadavali,resale,ready to move,puja,east,realestateagent,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70521117,2.5,vitrified,666.0,6.0,new construction,co-operative society,1.13,2.0,2.0,1.0,720.0,34722.0,2.0,22.0,2.0,,19.1438823857409,72.8427830413067,5.0,lodha group,lodha bel air,unfurnished,mumbai,jogeshwari west,resale,ready to move,,east,realestateagent,2.00 - 2.99,"garden/park, main road, pool",6.733333333333333,0.4,1,9.2,9.1,0,5.76,0.3,2,,,0,0.8000000000000002,0.5,3,,,0,0.8000000000000002,5.623333333333334,0.3,2.575,6
cardid70208269,3.35,"mosaic, vitrified, wooden, ceramic tiles, marble, normal tiles/kotah stone, granite, marbonite",,,less than 5 years,freehold,1.51,2.0,2.0,2.0,950.0,35263.0,,,10.0,1.0,19.026865005493164,72.87952423095703,,,,unfurnished,mumbai,wadala east,resale,ready to move,store,north,realestateagent,3.00 - 3.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid67641769,2.0,"vitrified, wooden, ceramic tiles, marble, normal tiles/kotah stone, granite, marbonite",,,less than 5 years,freehold,0.9,3.0,2.0,1.0,1100.0,18182.0,,,2.0,,19.070526123046875,72.89688110351562,,,,unfurnished,mumbai,chembur,new property,ready to move,"puja, study, store",east,realestateagent,2.00 - 2.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73083051,7.0,,,,5 to 10 years,freehold,3.16,3.0,3.0,,2500.0,28000.0,15.0,23.0,,2.0,,,,,,unfurnished,mumbai,,resale,ready to move,"puja, study, store, servant",north,realestateagent,7.00 - 7.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72442093,0.39899999999999997,vitrified,,,new construction,freehold,0.18,1.0,1.0,,300.0,13300.0,15.0,25.0,,,18.9894007,73.1175162,138.0,the wadhwa group,wadhwa wise city,unfurnished,navi mumbai,panvel,resale,ready to move,,east,person,0.00 - 0.99,garden/park,1.54,1.1,5,0.45,0.4,2,2.96,0.4,3,16.849999999999998,7.8,0,1.3,1.3,1,,,0,0.45,4.619999999999999,0.4,2.2,11
cardid73158677,1.05,,,,5 to 10 years,freehold,0.47,1.0,2.0,,435.0,24138.0,5.0,8.0,,,,,,,,furnished,mumbai,,resale,ready to move,,south -west,person,1.00 - 1.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid54544857,0.37,,,,5 to 10 years,,0.17,1.0,1.0,,505.0,7327.0,4.0,4.0,,1.0,19.459598541259766,72.81642150878906,,,,unfurnished,palghar,virar east,resale,ready to move,,,person,0.00 - 0.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72498449,0.85,,,,10 to 15 years,,0.38,2.0,2.0,,400.0,21250.0,2.0,5.0,,,18.9497833624963,72.8287901589736,,,,semi-furnished,mumbai,kalbadevi,resale,ready to move,,,person,0.00 - 0.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70514661,0.38,vitrified,519.0,4.0,under construction,freehold,0.17,1.0,2.0,1.0,425.0,8939.0,9.0,14.0,3.0,2.0,19.086627,73.07432,3.0,today royal infracon,today royal aikyam,unfurnished,navi mumbai,rohinjan,new property,under construction,store,east,realestateagent,0.00 - 0.99,"garden/park, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72287695,1.29,vitrified,31.0,1.0,under construction,leasehold,0.58,3.0,3.0,1.0,849.0,15194.0,20.0,25.0,3.0,1.0,19.0656721198219,73.05961185164,0.6017,tharwani group,tharwani palladian,unfurnished,navi mumbai,kharghar,new property,under construction,store,east,realestateagent,1.00 - 1.99,"garden/park, main road, pool",3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,,,0,,,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2
cardid71984285,2.25,vitrified,68.0,1.0,under construction,freehold,1.01,3.0,3.0,1.0,911.0,24698.0,20.0,23.0,3.0,1.0,19.1940346300819,72.8257561606587,0.6469,kabra group,kabra garnet,semi-furnished,mumbai,adarsh nagar malad west,new property,under construction,"puja, store",east,realestateagent,2.00 - 2.99,"garden/park, main road",4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,1.1,0.7,2,0.7,0.7,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7
cardid73161793,1.2,vitrified,36.0,2.0,under construction,leasehold,0.54,2.0,2.0,1.0,760.0,15833.0,8.0,27.0,3.0,1.0,19.0656721198219,73.05961185164,1.0,avenue lifespaces,avenue hills,unfurnished,navi mumbai,sector 13 kharghar,new property,under construction,none of these,east,realestateagent,1.00 - 1.99,"garden/park, main road",3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,,,0,,,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2
cardid71087337,2.62,"granite, vitrified, wooden",,,under construction,freehold,1.18,2.0,2.0,1.0,730.0,35890.0,39.0,46.0,6.0,1.0,19.2099437,72.8308692,,hiranandani group,hiranandani castalia,unfurnished,mumbai,kandivali west,new property,under construction,none of these,east,realestateagent,2.00 - 2.99,"garden/park, main road, pool",,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,5.86006,0.0001,4,,,0,0.0001,2.0600733333333334,0.0001,0.0001,11
cardid71501709,3.59,,425.0,3.0,under construction,leasehold,1.62,2.0,2.0,,820.0,43780.0,18.0,38.0,,1.0,19.0277771413147,72.8560635075251,10.0,lodha group,lodha divino,semi-furnished,mumbai,matunga east,new property,under construction,"store, servant",east,realestateagent,3.00 - 3.99,"garden/park, main road, pool",0.75,0.4,2,,,0,12.4,0.3,1,15.45,14.1,0,,,0,0.3,0.3,1,0.3,7.2250000000000005,0.3,3.775,4
cardid67574061,5.95,vitrified,200.0,1.0,under construction,freehold,2.68,4.0,4.0,2.0,1768.0,33654.0,22.0,40.0,3.0,3.0,19.012216203088,72.8604594318626,30.0,lodha group,lodha aura,unfurnished,mumbai,wadala,new property,under construction,puja,west,realestateagent,5.00 - 5.99,garden/park,4.3,4.3,0,3.8499999999999996,2.6,0,4.2,4.2,0,3.525,2.9,0,,,0,,,0,3.525,3.9687499999999996,2.6,3.5000000000000004,0
cardid70570343,0.28,"mosaic, vitrified, wooden, ceramic tiles, marble, normal tiles/kotah stone, granite, marbonite",,,under construction,freehold,0.13,1.0,1.0,1.0,410.0,6829.0,5.0,7.0,2.0,3.0,18.9524038054088,73.1757912751373,,,,unfurnished,navi mumbai,shedung,new property,under construction,none of these,east,realestateagent,0.00 - 0.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72837155,2.43,vitrified,1401.0,5.0,under construction,co-operative society,1.1,3.0,3.0,1.0,870.0,28000.0,12.0,20.0,2.0,3.0,19.180237,72.8554149,3.0,omkar realtors,omkar alta monte,semi-furnished,mumbai,malad east,new property,under construction,none of these,east,realestateagent,2.00 - 2.99,main road,1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,2.7,0.9,3,0.9,0.9,2,0.9,1.8546666666666667,0.6,0.82,14
cardid69393811,2.42,"ceramic tiles, vitrified",105.0,1.0,under construction,freehold,1.09,2.0,2.0,1.0,732.0,33060.0,18.0,23.0,2.0,,19.1327200554249,72.8256623968503,1.0,asshna developers,asshna seabliss,semi-furnished,mumbai,andheri west,new property,under construction,none of these,east,realestateagent,2.00 - 2.99,"garden/park, main road",1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,,,0,1.075,0.9,4,0.82,1.307,0.6,0.8200000000000001,15
cardid72969007,1.4,vitrified,,,under construction,freehold,0.63,2.0,2.0,1.0,626.0,22364.0,20.0,35.0,4.0,,19.130346298217773,72.93495178222656,,,,semi-furnished,mumbai,kanjurmarg east,resale,under construction,study,north - east,realestateagent,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70582099,1.43,normal tiles/kotah stone,,,above 20 years,co-operative society,0.64,2.0,2.0,1.0,670.0,21343.0,,,2.0,,19.1949989525044,72.9666959533383,,,,semi-furnished,thane,panch pakhdi,resale,ready to move,none of these,south,realestateagent,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid67535335,1.3,"granite, vitrified",242.0,4.0,under construction,freehold,0.59,2.0,2.0,2.0,517.0,25145.0,10.0,23.0,2.0,3.0,19.135330778145,72.8584643173496,0.6887,avant group,avant heritage 3,semi-furnished,mumbai,jogeshwari east,new property,under construction,puja,west,realestateagent,1.00 - 1.99,"main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid69822807,3.49,vitrified,200.0,2.0,under construction,freehold,1.57,3.0,3.0,1.0,918.0,38017.0,27.0,28.0,4.0,1.0,19.1196773,72.9050809,0.5807,lodha group,lodha bellagio,unfurnished,mumbai,powai,new property,under construction,none of these,west,realestateagent,3.00 - 3.99,"garden/park, main road, pool",54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,,,0,1.1,0.8,2,0.6,11.938000000000002,0.3,1.02,10
cardid73045613,1.9,vitrified,,,new construction,co-operative society,0.86,2.0,2.0,1.0,700.0,27143.0,10.0,17.0,2.0,,19.255380630493164,72.85381317138672,,,,unfurnished,mumbai,mhatre wadi dahisar west,new property,ready to move,puja,east,realestateagent,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73072057,0.64,vitrified,,1.0,under construction,freehold,0.29,1.0,2.0,1.0,423.0,15130.0,15.0,39.0,4.0,,19.282975,72.873618,3.0493,vihang group  & reyanshp realty llp,luxuria,semi-furnished,thane,pleasant park,new property,under construction,none of these,east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",,,0,,,0,0.9,0.9,1,,,0,,,0,,,0,0.9,0.9,0.9,0.9,1
cardid70247287,0.69,vitrified,,1.0,under construction,freehold,0.31,1.0,2.0,,430.0,16047.0,15.0,39.0,3.0,,19.282975,72.873618,3.0493,vihang group  & reyanshp realty llp,luxuria,unfurnished,thane,mira road east,new property,under construction,none of these,east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",,,0,,,0,0.9,0.9,1,,,0,,,0,,,0,0.9,0.9,0.9,0.9,1
cardid70135347,5.85,vitrified,,,under construction,freehold,2.64,3.0,3.0,1.0,1285.0,45525.0,9.0,29.0,2.0,1.0,19.14413,72.8241,,,,unfurnished,mumbai,lokhandwala complex andheri west,new property,under construction,store,north,realestateagent,5.00 - 5.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72991545,1.75,vitrified,,,less than 5 years,freehold,0.79,2.0,2.0,,693.0,25253.0,12.0,15.0,1.0,,19.077063,72.8840395,,,,unfurnished,mumbai,kurla west,resale,ready to move,none of these,east,realestateagent,1.00 - 1.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73048029,39.0,marble,720.0,3.0,5 to 10 years,,17.59,5.0,6.0,4.0,5100.0,76471.0,60.0,68.0,5.0,3.0,19.0158585103406,72.8295254470428,6.0,rustomjee,rustomjee crown,semi-furnished,mumbai,prabhadevi,resale,ready to move,"puja, study, store, servant",south - east,realestateagent,20.00 and above,"garden/park, main road, pool",11.833333333333334,0.5,1,16.2,16.2,0,6.3,0.2,3,10.133366666666666,0.0001,1,,,0,,,0,6.3,11.116674999999999,0.0001,4.225025,5
cardid69681177,0.95,vitrified,,,5 to 10 years,co-operative society,0.43,1.0,1.0,,440.0,21591.0,4.0,7.0,2.0,,19.0908063,72.9076669,,,,furnished,mumbai,ghatkopar west,resale,ready to move,none of these,east,person,0.00 - 0.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73157197,0.68,"marble, vitrified",,,less than 5 years,freehold,0.31,1.0,2.0,1.0,436.0,15596.0,11.0,13.0,2.0,3.0,19.009838104248047,73.10381317138672,,,,unfurnished,navi mumbai,greater khanda,resale,ready to move,none of these,north - east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73180821,1.15,"vitrified, marble",,,new construction,freehold,0.52,1.0,2.0,,551.0,20871.0,5.0,7.0,,,19.1940346300819,72.8257561606587,,,,unfurnished,mumbai,malad west,new property,ready to move,,west,realestateagent,1.00 - 1.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73167935,1.57,"marble, vitrified",1021.0,5.0,less than 5 years,freehold,0.71,1.0,2.0,1.0,379.0,41425.0,23.0,23.0,4.0,,19.1196773,72.9050809,1.0,hiranandani group,hiranandani regent hill,semi-furnished,mumbai,hiranandani gardens,resale,ready to move,store,east,realestateagent,1.00 - 1.99,garden/park,54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,,,0,1.1,0.8,2,0.6,11.938000000000002,0.3,1.02,10
cardid73165477,4.0,vitrified,361.0,8.0,new construction,freehold,1.8,3.0,3.0,2.0,1034.0,38685.0,35.0,62.0,5.0,,19.2272619069866,72.8634397272398,27.0,oberoi realty ltd.,oberoi sky city,semi-furnished,mumbai,western express highway,resale,ready to move,none of these,north - east,realestateagent,4.00 - 4.99,garden/park,4.866666666666666,1.4,1,3.0667000000000004,0.0001,2,4.0,2.0,1,7.0,5.7,0,1.633333333333333,0.7,2,,,0,1.633333333333333,4.113339999999999,0.0001,1.96002,6
cardid73169005,2.35,vitrified,,,new construction,co-operative society,1.06,2.0,2.0,1.0,685.0,34307.0,6.0,8.0,2.0,,19.07556,72.91008,,,,unfurnished,mumbai,garodia nagar,new property,ready to move,none of these,north,realestateagent,2.00 - 2.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73176037,2.5,"ceramic tiles, granite, vitrified",,,10 to 15 years,co-operative society,1.13,2.0,2.0,1.0,840.0,29762.0,-2.0,10.0,2.0,1.0,19.1104892624542,72.899191014387,,,,semi-furnished,mumbai,chandivali,resale,ready to move,none of these,east,realestateagent,2.00 - 2.99,"garden/park, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70475283,3.25,marble,,,new construction,freehold,1.47,2.0,2.0,1.0,690.0,47101.0,5.0,9.0,1.0,,19.0277771413147,72.8560635075251,,,,unfurnished,mumbai,matunga east,resale,ready to move,none of these,east,realestateagent,3.00 - 3.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71856941,0.6,vitrified,,,5 to 10 years,co-operative society,0.27,1.0,1.0,,425.0,14118.0,2.0,4.0,1.0,,19.12969106,72.99722264,,,,unfurnished,navi mumbai,sector 21 ghansoli,resale,ready to move,none of these,north - east,realestateagent,0.00 - 0.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid67662051,1.9,vitrified,,,10 to 15 years,co-operative society,0.86,1.0,2.0,,470.0,40426.0,9.0,10.0,2.0,,19.0135792007831,72.8448295038214,,,,semi-furnished,mumbai,dadar east,resale,ready to move,,north - east,person,1.00 - 1.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72988013,4.0,vitrified,,,15 to 20 years,freehold,1.8,4.0,4.0,3.0,1700.0,23529.0,5.0,5.0,1.0,4.0,19.0324331484139,73.0198496617469,,,,semi-furnished,navi mumbai,nerul east,resale,ready to move,none of these,east,realestateagent,4.00 - 4.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid39033041,0.5,granite,,,10 to 15 years,freehold,0.23,2.0,2.0,3.0,900.0,5556.0,0.0,1.0,,,19.39954,72.8604165,,,,unfurnished,palghar,vasai east,resale,ready to move,,south - east,person,0.00 - 0.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid67465885,2.6,vitrified,,,5 to 10 years,freehold,1.17,3.0,2.0,1.0,937.0,27748.0,,,2.0,1.0,19.170740127563477,72.94741821289062,,,,unfurnished,mumbai,mulund west,resale,ready to move,"puja, servant",east,realestateagent,2.00 - 2.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
