id,builder,project_name,project_in_acres,location,city,lattitude,longitude,property_type,status,construction,ownership,flat_on_floor,total_floor,furnish,area,bed,bath,balcony,lift,parking,overlooking,facing,flooring,extra_rooms,available_units,towers,costpersqft,emi,price_category,price,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_mean_km,hospital_min_km,hospital_within_2km,tourist_mean_km,tourist_min_km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km,seller
cardid73088153,,,,vasai west,palghar,19.3745830863848,72.8076393946386,new property,under construction,under construction,freehold,19.0,22.0,semi-furnished,1100.0,3.0,3.0,,2.0,1.0,main road,east,vitrified,"puja, study, store",,,9700.0,0.48,1.00 - 1.99,1.06,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid65756533,godrej properties,godrej five gardens,1.0,matunga,mumbai,19.0293621062379,72.855362898492,new property,under construction,under construction,leasehold,15.0,32.0,unfurnished,1496.0,3.0,4.0,1.0,3.0,2.0,main road,east,marble,"puja, study, store, servant",102.0,1.0,66778.0,4.51,9.00 - 9.99,9.99,0.95,0.6,4.0,,,,1.9,1.9,1.0,,,,,,,,,,0.95,1.4249999999999998,0.6,1.25,5.0,realestateagent
cardid73013583,,,,upper govind nagar,mumbai,19.1762768410761,72.854752956029,new property,under construction,under construction,freehold,5.0,14.0,unfurnished,391.0,1.0,2.0,,2.0,1.0,"garden/park, main road",east,vitrified,none of these,,,29408.0,0.52,1.00 - 1.99,1.14,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid73145835,ana realty,ana avant garde,5.0,mira road east,thane,19.2829267647424,72.8627883689306,new property,ready to move,new construction,freehold,15.0,20.0,semi-furnished,865.0,2.0,2.0,4.0,2.0,,"garden/park, main road, pool",east,marble,study,176.0,2.0,15607.0,0.61,1.00 - 1.99,1.35,10.2,10.2,0.0,1.4,1.4,1.0,6.5,1.7,1.0,13.166666666666666,10.7,0.0,0.9,0.9,1.0,,,,0.9,6.433333333333333,0.9,4.98,3.0,realestateagent
cardid72066883,umiya builders and developers,umiya oasis,4.0,mira road area,thane,19.2822745899585,72.8761409597072,new property,under construction,under construction,freehold,2.0,24.0,unfurnished,470.0,1.0,2.0,3.0,,,garden/park,east,vitrified,puja,534.0,3.0,12553.0,0.27,0.00 - 0.99,0.59,10.2,10.2,0.0,1.4,1.4,1.0,6.5,1.7,1.0,13.166666666666666,10.7,0.0,0.9,0.9,1.0,,,,0.9,6.433333333333333,0.9,4.98,3.0,realestateagent
cardid72974873,,,,linking road,mumbai,19.0746201,72.8342433,resale,ready to move,5 to 10 years,freehold,6.0,12.0,furnished,1700.0,3.0,3.0,3.0,2.0,1.0,"garden/park, main road",east,ceramic tiles,"puja, study, store, servant",,,52941.0,4.06,9.00 - 9.99,9.0,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid66459673,,,,thane west,thane,19.24052047729492,72.97103881835938,resale,ready to move,5 to 10 years,co-operative society,2.0,20.0,unfurnished,630.0,2.0,2.0,1.0,,,"garden/park, main road, pool",east,"vitrified, granite",,,,17460.0,0.5,1.00 - 1.99,1.1,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72954539,newa group,newa bhakti park,25.0,airoli,navi mumbai,19.1006669,72.8634623,resale,ready to move,new construction,,13.0,30.0,unfurnished,1236.0,3.0,3.0,3.0,,,"garden/park, main road, pool",east,,,216.0,2.0,21845.0,1.22,2.00 - 2.99,2.7,1.675,0.2,2.0,0.75,0.7,2.0,1.35,1.2,2.0,1.05,0.8,4.0,,,,0.6,0.6,1.0,0.6,1.085,0.2,0.7,11.0,realestateagent
cardid66504541,adani realty,adani the views,3.0,ghatkopar east,mumbai,19.07907,72.907976,new property,under construction,under construction,freehold,16.0,21.0,unfurnished,929.0,3.0,3.0,,4.0,1.0,"garden/park, main road",north - west,"ceramic tiles, vitrified",none of these,282.0,2.0,32616.0,1.37,3.00 - 3.99,3.03,3.88,0.6,3.0,3.35,0.8,1.0,0.4666666666666666,0.2,3.0,7.925,3.1,0.0,0.55,0.5,2.0,,,,0.4666666666666666,3.2343333333333333,0.2,1.04,9.0,realestateagent
cardid64034951,,,,rajendra nagar,mumbai,19.218563079833984,72.85841369628906,new property,ready to move,new construction,freehold,17.0,17.0,unfurnished,864.0,3.0,3.0,,2.0,1.0,garden/park,east,"vitrified, ceramic tiles, marble",puja,,,26042.0,1.01,2.00 - 2.99,2.25,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72775299,,,,,mumbai,,,resale,ready to move,new construction,co-operative society,5.0,10.0,unfurnished,560.0,2.0,2.0,,2.0,1.0,"garden/park, main road",east,vitrified,none of these,,,29464.0,0.74,1.00 - 1.99,1.65,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid73001903,godrej properties,godrej reserve,18.0,kandivali east,mumbai,19.2050017,72.8692711,resale,under construction,under construction,freehold,45.0,55.0,unfurnished,769.0,2.0,2.0,2.0,3.0,1.0,"garden/park, main road, pool",east,vitrified,none of these,500.0,6.0,29259.0,1.01,2.00 - 2.99,2.25,2.55,0.5,1.0,2.45,1.8,1.0,1.7600000000000002,1.0,3.0,4.0,3.4,0.0,,,,,,,1.7600000000000002,2.69,0.5,1.6749999999999998,5.0,realestateagent
cardid73144505,oberoi realty ltd.,oberoi sky city,27.0,borivali east,mumbai,19.2272619069866,72.8634397272398,resale,ready to move,,freehold,29.0,61.0,semi-furnished,1100.0,3.0,3.0,,,,"garden/park, main road",east,,store,361.0,8.0,34091.0,1.69,3.00 - 3.99,3.75,4.866666666666666,1.4,1.0,3.0667000000000004,0.0001,2.0,4.0,2.0,1.0,7.0,5.7,0.0,1.633333333333333,0.7,2.0,,,,1.633333333333333,4.113339999999999,0.0001,1.96002,6.0,realestateagent
cardid73060025,rustomjee,rustomjee crown,6.0,prabhadevi,mumbai,19.0158585103406,72.8295254470428,resale,ready to move,less than 5 years,freehold,33.0,65.0,semi-furnished,2100.0,4.0,5.0,,4.0,3.0,,north - west,"marble, wooden","store, servant",720.0,3.0,70238.0,6.65,10.00 - 14.99,14.75,11.833333333333334,0.5,1.0,16.2,16.2,0.0,6.3,0.2,3.0,10.133366666666666,0.0001,1.0,,,,,,,6.3,11.116675,0.0001,4.225025,5.0,realestateagent
cardid73128589,,,,,mumbai,,,resale,ready to move,less than 5 years,co-operative society,4.0,12.0,semi-furnished,640.0,2.0,2.0,,,,main road,north,,,,,30469.0,0.88,1.00 - 1.99,1.95,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid73042213,,,,deonar chembur,mumbai,19.04458516,72.91005657,resale,ready to move,less than 5 years,freehold,10.0,21.0,unfurnished,700.0,2.0,2.0,,2.0,1.0,main road,east,"ceramic tiles, granite, marble",none of these,,,26429.0,0.83,1.00 - 1.99,1.85,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72729635,,,,link road,mumbai,19.201879501342773,72.83448028564453,resale,ready to move,less than 5 years,freehold,11.0,21.0,unfurnished,423.0,1.0,2.0,,,,main road,north,"vitrified, ceramic tiles",puja,,,23404.0,0.45,0.00 - 0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72260737,,,,kandivali west,mumbai,19.2101312179652,72.8305011930765,resale,ready to move,5 to 10 years,co-operative society,7.0,8.0,semi-furnished,778.0,2.0,2.0,,2.0,1.0,"garden/park, main road",east,"mosaic, vitrified, wooden, marble, normal tiles/kotah stone, granite",none of these,,,29563.0,1.04,2.00 - 2.99,2.3,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid73132435,shiddhivinayak developers,ruparel pristine,,garodia nagar,mumbai,19.0790315269233,72.9079878628838,new property,under construction,under construction,co-operative society,-2.0,16.0,unfurnished,675.0,2.0,3.0,,3.0,1.0,"garden/park, main road",east,marble,"puja, study, store",,,28280.0,0.86,1.00 - 1.99,1.9,0.9666666666666668,0.5,3.0,2.35,2.3,0.0,1.6333333333333335,0.2,1.0,,,,,,,,,,0.9666666666666668,1.65,0.2,1.0,4.0,realestateagent
cardid71801567,tridhaatu realty,tridhaatu morya,1.0,chembur,mumbai,19.0459181155422,72.8975231581492,new property,ready to move,new construction,co-operative society,14.0,19.0,unfurnished,646.0,2.0,2.0,,3.0,1.0,"garden/park, main road, pool",east,"mosaic, vitrified, wooden, ceramic tiles, marble, normal tiles/kotah stone, granite, marbonite",,330.0,3.0,30960.0,0.9,2.00 - 2.99,2.0,2.25,1.3,3.0,,,,5.033333333333333,2.7,0.0,7.26,1.5,1.0,,,,1.5,1.5,2.0,1.5,4.010833333333333,1.3,1.75,6.0,realestateagent
cardid73113563,,,,vasai west,palghar,19.3745830863848,72.8076393946386,resale,ready to move,above 20 years,freehold,1.0,2.0,unfurnished,415.0,1.0,2.0,1.0,,1.0,,north,mosaic,none of these,,,10843.0,0.2,0.00 - 0.99,0.45,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72331625,,,,link road,mumbai,19.184663772583008,72.83647155761719,resale,ready to move,less than 5 years,freehold,8.0,17.0,unfurnished,1180.0,3.0,3.0,3.0,2.0,2.0,"garden/park, main road",west,"vitrified, marbonite","study, store",,,28390.0,1.51,3.00 - 3.99,3.35,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72761623,,,,parel,mumbai,18.9982694030581,72.8410429440342,resale,ready to move,above 20 years,freehold,0.0,4.0,unfurnished,900.0,2.0,2.0,2.0,,1.0,main road,east,vitrified,none of these,,,40000.0,1.62,3.00 - 3.99,3.6,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72882709,rna group,rna ng eclat,3.0,andheri west,mumbai,19.1327200554249,72.8256623968503,resale,ready to move,new construction,freehold,20.0,35.0,semi-furnished,1100.0,3.0,3.0,,3.0,1.0,main road,north,granite,store,100.0,3.0,40000.0,1.98,4.00 - 4.99,4.4,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,realestateagent
cardid71873237,runwal group,runwal bliss,36.0,kanjur village,mumbai,19.1303464798827,72.934955451681,resale,ready to move,new construction,freehold,47.0,50.0,unfurnished,850.0,3.0,3.0,,5.0,2.0,"garden/park, main road",north - east,"granite, vitrified, wooden",none of these,252.0,6.0,31176.0,1.2,2.00 - 2.99,2.65,15.9,15.4,0.0,1.4,1.4,1.0,15.7,15.7,0.0,,,,,,,,,,1.4,11.0,1.4,10.833333333333334,1.0,realestateagent
cardid71990947,,,,dn nagar,mumbai,19.12296883,72.83012082,resale,ready to move,10 to 15 years,freehold,5.0,16.0,semi-furnished,805.0,2.0,2.0,1.0,2.0,1.0,garden/park,east,vitrified,none of these,,,36025.0,1.31,2.00 - 2.99,2.9,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72176901,,,,santacruz east,mumbai,19.0799983,72.8545019,new property,ready to move,new construction,freehold,6.0,7.0,unfurnished,665.0,2.0,2.0,,,,main road,north,vitrified,puja,,,30075.0,0.9,2.00 - 2.99,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid71612865,ajmera realty,ajmera manhattan,27.0,wadala,mumbai,19.012216203088,72.8604594318626,resale,under construction,under construction,freehold,9.0,44.0,semi-furnished,750.0,2.0,2.0,,8.0,1.0,"garden/park, main road, pool",east,vitrified,none of these,540.0,2.0,37333.0,1.26,2.00 - 2.99,2.8,4.3,4.3,0.0,3.85,2.6,0.0,4.2,4.2,0.0,3.525,2.9,0.0,,,,,,,3.525,3.96875,2.6,3.5000000000000004,0.0,realestateagent
cardid72987323,godrej properties,godrej five gardens,1.0,matunga,mumbai,19.0293621062379,72.855362898492,new property,under construction,under construction,freehold,13.0,34.0,unfurnished,1410.0,3.0,3.0,2.0,3.0,2.0,"garden/park, pool",south -west,,servant,102.0,1.0,72482.0,4.61,10.00 - 14.99,10.21,0.95,0.6,4.0,,,,1.9,1.9,1.0,,,,,,,,,,0.95,1.4249999999999998,0.6,1.25,5.0,realestateagent
cardid64566659,,,,ghatkopar,mumbai,19.0790315269233,72.9079878628838,new property,under construction,under construction,co-operative society,8.0,17.0,unfurnished,354.0,1.0,1.0,,2.0,1.0,"garden/park, main road",north - east,"ceramic tiles, vitrified",none of these,,,21186.0,0.34,0.00 - 0.99,0.75,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72841129,oberoi realty ltd.,oberoi sky city,27.0,dattapada,mumbai,19.2272619069866,72.8634397272398,resale,ready to move,new construction,freehold,18.0,63.0,unfurnished,1080.0,3.0,3.0,,5.0,1.0,garden/park,north,vitrified,puja,361.0,8.0,40741.0,1.98,4.00 - 4.99,4.4,4.866666666666666,1.4,1.0,3.0667000000000004,0.0001,2.0,4.0,2.0,1.0,7.0,5.7,0.0,1.633333333333333,0.7,2.0,,,,1.633333333333333,4.113339999999999,0.0001,1.96002,6.0,realestateagent
cardid72956895,,,,kopri,thane,19.1803055166715,72.9704315017362,resale,ready to move,5 to 10 years,co-operative society,3.0,7.0,furnished,650.0,2.0,2.0,,1.0,1.0,main road,north,vitrified,none of these,,,23077.0,0.68,1.00 - 1.99,1.5,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid70945985,,,,vile parle east,mumbai,19.10046297,72.84924449,new property,ready to move,new construction,freehold,3.0,8.0,semi-furnished,942.0,3.0,3.0,,2.0,1.0,main road,east,vitrified,study,,,39809.0,1.69,3.00 - 3.99,3.75,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72461393,shreeji sharan group of companies,daivi eterneety,,borivali west,mumbai,19.2335321,72.839198,new property,under construction,under construction,freehold,14.0,32.0,unfurnished,1751.0,4.0,4.0,2.0,4.0,2.0,garden/park,south -west,vitrified,"puja, servant",353.0,1.0,41405.0,3.27,7.00 - 7.99,7.25,1.575,1.1,3.0,,,,1.7000000000000002,1.1,3.0,3.3,3.3,0.0,1.7,1.7,1.0,1.3,1.3,1.0,1.3,1.9150000000000005,1.1,1.7,8.0,realestateagent
cardid71790583,mahindra lifespace developers ltd.,mahindra vista,3.0,lokhandwala township kandivali east,mumbai,19.2004841,72.87492736,new property,under construction,under construction,freehold,-2.0,34.0,unfurnished,433.0,1.0,2.0,,4.0,1.0,"garden/park, main road",west,"granite, marble",none of these,601.0,3.0,28406.0,0.55,1.00 - 1.99,1.23,2.55,0.5,1.0,2.45,1.8,1.0,1.7600000000000002,1.0,3.0,4.0,3.4,0.0,,,,,,,1.7600000000000002,2.69,0.5,1.6749999999999998,5.0,realestateagent
cardid70340735,,,,yagna nagar,mumbai,19.14270575,72.81023971,resale,ready to move,10 to 15 years,freehold,19.0,21.0,unfurnished,1002.0,2.0,2.0,1.0,3.0,1.0,garden/park,north - east,vitrified,puja,,,37425.0,1.69,3.00 - 3.99,3.75,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72923403,rna group,rna ng eclat,3.0,andheri west,mumbai,19.1327200554249,72.8256623968503,resale,ready to move,new construction,freehold,20.0,36.0,unfurnished,1608.0,4.0,4.0,,3.0,2.0,"garden/park, main road",east,"ceramic tiles, marbonite, vitrified","puja, study, store",100.0,3.0,42600.0,3.09,6.00 - 6.99,6.85,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,realestateagent
cardid71046775,,,,vashi,navi mumbai,19.0910587310791,73.00589752197266,resale,ready to move,15 to 20 years,freehold,,,semi-furnished,585.0,2.0,2.0,,1.0,1.0,main road,east,vitrified,,,,25128.0,0.66,1.00 - 1.99,1.47,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid71449971,runwal group,runwal bliss,36.0,kanjurmarg east,mumbai,19.1303464798827,72.934955451681,new property,ready to move,new construction,freehold,48.0,50.0,unfurnished,850.0,3.0,3.0,,,,"garden/park, main road, pool",east,vitrified,"puja, store",252.0,6.0,28824.0,1.1,2.00 - 2.99,2.45,15.9,15.4,0.0,1.4,1.4,1.0,15.7,15.7,0.0,,,,,,,,,,1.4,11.0,1.4,10.833333333333334,1.0,person
cardid73143801,,,,devidas road,mumbai,19.23840277,72.84906767,new property,under construction,under construction,co-operative society,12.0,21.0,unfurnished,821.0,2.0,2.0,1.0,2.0,1.0,garden/park,east,vitrified,none of these,,,29963.0,1.11,2.00 - 2.99,2.46,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid73052423,,,,mulund west,mumbai,19.17495346069336,72.94309997558594,resale,ready to move,,,4.0,60.0,semi-furnished,912.0,3.0,3.0,,,,,,,,,,31250.0,1.29,2.00 - 2.99,2.85,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid72771773,ana realty,ana avant garde,5.0,mira road area,thane,19.2829267647424,72.8627883689306,resale,ready to move,new construction,freehold,20.0,22.0,unfurnished,890.0,2.0,2.0,2.0,,,"garden/park, main road",east,,"puja, store, servant",176.0,2.0,14157.0,0.57,1.00 - 1.99,1.26,10.2,10.2,0.0,1.4,1.4,1.0,6.5,1.7,1.0,13.166666666666666,10.7,0.0,0.9,0.9,1.0,,,,0.9,6.433333333333333,0.9,4.98,3.0,realestateagent
cardid71288591,,,,nepean sea road,mumbai,18.95709261,72.79976962,resale,ready to move,5 to 10 years,freehold,3.0,30.0,semi-furnished,2151.0,4.0,4.0,,,2.0,,north - east,marble,servant,,,69735.0,6.77,15.00 - 20.00,15.0,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72233779,,,,usarli khurd,navi mumbai,18.9778545805204,73.139208979943,new property,under construction,under construction,freehold,1.0,4.0,unfurnished,250.0,1.0,2.0,1.0,,,"garden/park, main road",east,vitrified,none of these,,,6840.0,0.08,0.00 - 0.99,0.171,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid71126301,oberoi realty ltd.,oberoi sky city,27.0,borivali east,mumbai,19.2272619069866,72.8634397272398,resale,ready to move,new construction,freehold,4.0,4.0,unfurnished,1325.0,4.0,3.0,4.0,4.0,3.0,"garden/park, main road, pool",east,"granite, vitrified","study, store",361.0,8.0,54717.0,3.27,7.00 - 7.99,7.25,4.866666666666666,1.4,1.0,3.0667000000000004,0.0001,2.0,4.0,2.0,1.0,7.0,5.7,0.0,1.633333333333333,0.7,2.0,,,,1.633333333333333,4.113339999999999,0.0001,1.96002,6.0,realestateagent
cardid72302117,oberoi realty ltd.,oberoi sky city,27.0,borivali east,mumbai,19.2272619069866,72.8634397272398,resale,ready to move,less than 5 years,freehold,36.0,61.0,unfurnished,1332.0,4.0,4.0,1.0,4.0,3.0,"garden/park, main road",east,"granite, vitrified, wooden",puja,361.0,8.0,56306.0,3.38,7.00 - 7.99,7.5,4.866666666666666,1.4,1.0,3.0667000000000004,0.0001,2.0,4.0,2.0,1.0,7.0,5.7,0.0,1.633333333333333,0.7,2.0,,,,1.633333333333333,4.113339999999999,0.0001,1.96002,6.0,realestateagent
cardid72467915,,,,,mumbai,,,resale,ready to move,5 to 10 years,freehold,9.0,11.0,furnished,600.0,2.0,2.0,,,,garden/park,north,,study,,,45833.0,1.24,2.00 - 2.99,2.75,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72233083,,,,chembur,mumbai,19.0459181155422,72.8975231581492,resale,ready to move,new construction,freehold,11.0,22.0,semi-furnished,878.0,2.0,2.0,1.0,2.0,1.0,main road,east,"ceramic tiles, granite, marble",none of these,,,31321.0,1.24,2.00 - 2.99,2.75,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid70498317,lodha group,lodha splendora,40.0,ghodbunder road,thane,19.2516923732421,72.9728195264109,resale,ready to move,5 to 10 years,co-operative society,23.0,34.0,unfurnished,1150.0,2.0,2.0,1.0,,,garden/park,north,,store,,28.0,8522.0,0.44,0.00 - 0.99,0.98,2.675,2.0,2.0,,,,4.04,2.0,1.0,4.15,1.8,1.0,,,,,,,2.675,3.6216666666666666,1.8,1.9333333333333331,4.0,realestateagent
cardid72392995,oberoi realty ltd.,oberoi sky city,27.0,borivali east,mumbai,19.2272619069866,72.8634397272398,new property,ready to move,,freehold,34.0,61.0,semi-furnished,2160.0,7.0,6.0,,,,main road,south -west,,study,361.0,8.0,47454.0,4.62,10.00 - 14.99,10.25,4.866666666666666,1.4,1.0,3.0667000000000004,0.0001,2.0,4.0,2.0,1.0,7.0,5.7,0.0,1.633333333333333,0.7,2.0,,,,1.633333333333333,4.113339999999999,0.0001,1.96002,6.0,realestateagent
cardid73130565,,,,anand nagar dahisar east,mumbai,19.2559686917317,72.8653217185872,resale,ready to move,above 20 years,co-operative society,0.0,4.0,semi-furnished,663.0,2.0,2.0,,,1.0,garden/park,east,vitrified,none of these,,,17345.0,0.52,1.00 - 1.99,1.15,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid70464437,,,,kamothe,navi mumbai,19.01788711547852,73.09725952148438,resale,ready to move,5 to 10 years,co-operative society,,,unfurnished,425.0,1.0,1.0,2.0,2.0,1.0,"garden/park, main road",north - east,vitrified,none of these,,,14824.0,0.28,0.00 - 0.99,0.63,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72632895,jp infra residency private limited,north barcelona,,vinay nagar,thane,19.282975,72.873618,resale,ready to move,new construction,freehold,11.0,25.0,unfurnished,980.0,3.0,3.0,5.0,2.0,,main road,east,"vitrified, ceramic tiles, granite",none of these,552.0,3.0,15612.0,0.69,1.00 - 1.99,1.53,,,,,,0.0,0.9,0.9,1.0,,,,,,,,,,0.9,0.9,0.9,0.9,1.0,realestateagent
cardid72985215,,,,park road,mumbai,19.11857795715332,72.86539459228516,new property,ready to move,new construction,freehold,6.0,9.0,unfurnished,780.0,2.0,2.0,,2.0,,main road,east,vitrified,,,,65513.0,2.3,5.00 - 5.99,5.11,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid71759549,lodha group,lodha amara,40.0,kolshet road,thane,19.2321621,72.9873688,resale,ready to move,less than 5 years,co-operative society,8.0,30.0,unfurnished,366.0,1.0,1.0,,,,main road,north - east,vitrified,,,,16393.0,0.27,0.00 - 0.99,0.6,2.14,0.4,3.0,,,,1.525,0.7,3.0,,,,,,,,,,1.525,1.8325,0.4,0.55,6.0,person
cardid73129043,runwal group,runwal bliss,36.0,kanjur village,mumbai,19.1303464798827,72.934955451681,resale,ready to move,less than 5 years,freehold,44.0,50.0,semi-furnished,965.0,3.0,3.0,1.0,4.0,1.0,garden/park,north - east,"vitrified, wooden",none of these,252.0,6.0,32124.0,1.4,3.00 - 3.99,3.1,15.9,15.4,0.0,1.4,1.4,1.0,15.7,15.7,0.0,,,,,,,,,,1.4,11.0,1.4,10.833333333333334,1.0,realestateagent
cardid72849465,,,,sector 34 kharghar,navi mumbai,19.070301055908203,73.07952117919922,resale,ready to move,new construction,freehold,,,unfurnished,470.0,1.0,1.0,1.0,2.0,1.0,main road,east,vitrified,puja,,,14468.0,0.31,0.00 - 0.99,0.68,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid73153853,,,,,mumbai,,,resale,ready to move,less than 5 years,freehold,14.0,25.0,unfurnished,370.0,1.0,2.0,,,,"garden/park, pool",east,,,,,21622.0,0.36,0.00 - 0.99,0.8,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid73014183,,,,upper govind nagar,mumbai,19.1762768410761,72.854752956029,new property,under construction,under construction,freehold,9.0,14.0,unfurnished,770.0,3.0,3.0,,2.0,1.0,"garden/park, main road",west,vitrified,none of these,,,26850.0,0.93,2.00 - 2.99,2.06,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid61101235,ashwin sheth group and emami group,sheth montana,7.0,mulund west,mumbai,19.1749536837097,72.943103519999,resale,ready to move,new construction,freehold,14.0,37.0,unfurnished,965.0,3.0,3.0,2.0,,,garden/park,west,"marble, vitrified",store,385.0,3.0,34197.0,1.49,3.00 - 3.99,3.3,4.0,1.0,2.0,5.375025,0.0001,2.0,2.26002,0.0001,4.0,5.819999999999999,1.5,2.0,,,,,,,2.26002,4.3637612500000005,0.0001,0.62505,10.0,realestateagent
cardid62840181,,,,dattapada,mumbai,19.226634979248047,72.86064910888672,new property,ready to move,new construction,freehold,12.0,20.0,unfurnished,426.0,1.0,2.0,,,,garden/park,east,"mosaic, vitrified, ceramic tiles",puja,,,27582.0,0.53,1.00 - 1.99,1.17,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
